# The energy threshold above which the kinetic energy of a charged particle should be to take part in the electrical field calculations is 0.1 MeV
# time (ns)	electric field (V/m)
# Antenna 0 at (0m, -90m, 10m) (Geant4 coordinates)
719.4 (0,0,0)
719.6 (0,0,0)
719.8 (0,0,0)
720 (0,0,0)
720.2 (0,0,0)
720.4 (0,0,0)
720.6 (0,0,0)
720.8 (0,0,0)
721 (0,0,0)
721.2 (0,0,0)
721.4 (0,0,0)
721.6 (0,0,0)
721.8 (0,0,0)
722 (0,0,0)
722.2 (0,0,0)
722.4 (0,0,0)
722.6 (0,0,0)
722.8 (0,0,0)
723 (0,0,0)
723.2 (0,0,0)
723.4 (0,0,0)
723.6 (0,0,0)
723.8 (0,0,0)
724 (0,0,0)
724.2 (0,0,0)
724.4 (0,0,0)
724.6 (0,0,0)
724.8 (0,0,0)
725 (0,0,0)
725.2 (0,0,0)
725.4 (0,0,0)
725.6 (0,0,0)
725.8 (0,0,0)
726 (0,0,0)
726.2 (0,0,0)
726.4 (0,0,0)
726.6 (0,0,0)
726.8 (0,0,0)
727 (0,0,0)
727.2 (0,0,0)
727.4 (0,0,0)
727.6 (0,0,0)
727.8 (0,0,0)
728 (0,0,0)
728.2 (0,0,0)
728.4 (0,0,0)
728.6 (0,0,0)
728.8 (0,0,0)
729 (0,0,0)
729.2 (0,0,0)
729.4 (0,0,0)
729.6 (0,0,0)
729.8 (0,0,0)
730 (0,0,0)
730.2 (0,0,0)
730.4 (0,0,0)
730.6 (0,0,0)
730.8 (0,0,0)
731 (0,0,0)
731.2 (0,0,0)
731.4 (0,0,0)
731.6 (0,0,0)
731.8 (0,0,0)
732 (0,0,0)
732.2 (0,0,0)
732.4 (0,0,0)
732.6 (0,0,0)
732.8 (0,0,0)
733 (0,0,0)
733.2 (0,0,0)
733.4 (0,0,0)
733.6 (0,0,0)
733.8 (0,0,0)
734 (0,0,0)
734.2 (0,0,0)
734.4 (0,0,0)
734.6 (0,0,0)
734.8 (0,0,0)
735 (0,0,0)
735.2 (0,0,0)
735.4 (0,0,0)
735.6 (0,0,0)
735.8 (0,0,0)
736 (0,0,0)
736.2 (0,0,0)
736.4 (0,0,0)
736.6 (0,0,0)
736.8 (0,0,0)
737 (0,0,0)
737.2 (0,0,0)
737.4 (0,0,0)
737.6 (0,0,0)
737.8 (0,0,0)
738 (0,0,0)
738.2 (0,0,0)
738.4 (0,0,0)
738.6 (0,0,0)
738.8 (0,0,0)
739 (0,0,0)
739.2 (0,0,0)
739.4 (0,0,0)
739.6 (0,0,0)
739.8 (0,0,0)
740 (0,0,0)
740.2 (0,0,0)
740.4 (0,0,0)
740.6 (0,0,0)
740.8 (0,0,0)
741 (0,0,0)
741.2 (0,0,0)
741.4 (0,0,0)
741.6 (0,0,0)
741.8 (0,0,0)
742 (0,0,0)
742.2 (0,0,0)
742.4 (0,0,0)
742.6 (0,0,0)
742.8 (0,0,0)
743 (0,0,0)
743.2 (0,0,0)
743.4 (0,0,0)
743.6 (0,0,0)
743.8 (0,0,0)
744 (0,0,0)
744.2 (0,0,0)
744.4 (0,0,0)
744.6 (0,0,0)
744.8 (0,0,0)
745 (0,0,0)
745.2 (0,0,0)
745.4 (0,0,0)
745.6 (0,0,0)
745.8 (0,0,0)
746 (0,0,0)
746.2 (0,0,0)
746.4 (0,0,0)
746.6 (0,0,0)
746.8 (0,0,0)
747 (0,0,0)
747.2 (0,0,0)
747.4 (0,0,0)
747.6 (0,0,0)
747.8 (0,0,0)
748 (0,0,0)
748.2 (0,0,0)
748.4 (0,0,0)
748.6 (0,0,0)
748.8 (0,0,0)
749 (0,0,0)
749.2 (0,0,0)
749.4 (0,0,0)
749.6 (0,0,0)
749.8 (0,0,0)
750 (0,0,0)
750.2 (0,0,0)
750.4 (0,0,0)
750.6 (0,0,0)
750.8 (0,0,0)
751 (0,0,0)
751.2 (0,0,0)
751.4 (0,0,0)
751.6 (0,0,0)
751.8 (0,0,0)
752 (0,0,0)
752.2 (0,0,0)
752.4 (0,0,0)
752.6 (0,0,0)
752.8 (0,0,0)
753 (0,0,0)
753.2 (0,0,0)
753.4 (0,0,0)
753.6 (0,0,0)
753.8 (0,0,0)
754 (0,0,0)
754.2 (0,0,0)
754.4 (0,0,0)
754.6 (0,0,0)
754.8 (0,0,0)
755 (0,0,0)
755.2 (0,0,0)
755.4 (0,0,0)
755.6 (0,0,0)
755.8 (0,0,0)
756 (0,0,0)
756.2 (0,0,0)
756.4 (0,0,0)
756.6 (0,0,0)
756.8 (0,0,0)
757 (0,0,0)
757.2 (0,0,0)
757.4 (0,0,0)
757.6 (0,0,0)
757.8 (0,0,0)
758 (0,0,0)
758.2 (0,0,0)
758.4 (0,0,0)
758.6 (0,0,0)
758.8 (0,0,0)
759 (0,0,0)
759.2 (0,0,0)
759.4 (0,0,0)
759.6 (0,0,0)
759.8 (0,0,0)
760 (0,0,0)
760.2 (0,0,0)
760.4 (0,0,0)
760.6 (0,0,0)
760.8 (0,0,0)
761 (0,0,0)
761.2 (0,0,0)
761.4 (0,0,0)
761.6 (0,0,0)
761.8 (0,0,0)
762 (0,0,0)
762.2 (0,0,0)
762.4 (0,0,0)
762.6 (0,0,0)
762.8 (0,0,0)
763 (0,0,0)
763.2 (0,0,0)
763.4 (0,0,0)
763.6 (0,0,0)
763.8 (0,0,0)
764 (0,0,0)
764.2 (0,0,0)
764.4 (0,0,0)
764.6 (0,0,0)
764.8 (0,0,0)
765 (0,0,0)
765.2 (0,0,0)
765.4 (0,0,0)
765.6 (0,0,0)
765.8 (0,0,0)
766 (0,0,0)
766.2 (0,0,0)
766.4 (0,0,0)
766.6 (0,0,0)
766.8 (0,0,0)
767 (0,0,0)
767.2 (0,0,0)
767.4 (0,0,0)
767.6 (0,0,0)
767.8 (0,0,0)
768 (0,0,0)
768.2 (0,0,0)
768.4 (0,0,0)
768.6 (0,0,0)
768.8 (0,0,0)
769 (0,0,0)
769.2 (0,0,0)
769.4 (0,0,0)
769.6 (0,0,0)
769.8 (0,0,0)
770 (0,0,0)
770.2 (0,0,0)
770.4 (0,0,0)
770.6 (0,0,0)
770.8 (0,0,0)
771 (0,0,0)
771.2 (0,0,0)
771.4 (0,0,0)
771.6 (0,0,0)
771.8 (0,0,0)
772 (0,0,0)
772.2 (0,0,0)
772.4 (0,0,0)
772.6 (0,0,0)
772.8 (0,0,0)
773 (0,0,0)
773.2 (0,0,0)
773.4 (0,0,0)
773.6 (0,0,0)
773.8 (0,0,0)
774 (0,0,0)
774.2 (0,0,0)
774.4 (0,0,0)
774.6 (0,0,0)
774.8 (0,0,0)
775 (0,0,0)
775.2 (0,0,0)
775.4 (0,0,0)
775.6 (0,0,0)
775.8 (0,0,0)
776 (0,0,0)
776.2 (0,0,0)
776.4 (0,0,0)
776.6 (0,0,0)
776.8 (0,0,0)
777 (0,0,0)
777.2 (0,0,0)
777.4 (0,0,0)
777.6 (0,0,0)
777.8 (0,0,0)
778 (0,0,0)
778.2 (0,0,0)
778.4 (0,0,0)
778.6 (0,0,0)
778.8 (0,0,0)
779 (0,0,0)
779.2 (0,0,0)
779.4 (0,0,0)
779.6 (0,0,0)
779.8 (0,0,0)
780 (0,0,0)
780.2 (0,0,0)
780.4 (0,0,0)
780.6 (0,0,0)
780.8 (0,0,0)
781 (0,0,0)
781.2 (0,0,0)
781.4 (0,0,0)
781.6 (0,0,0)
781.8 (0,0,0)
782 (0,0,0)
782.2 (0,0,0)
782.4 (0,0,0)
782.6 (0,0,0)
782.8 (0,0,0)
783 (0,0,0)
783.2 (0,0,0)
783.4 (0,0,0)
783.6 (0,0,0)
783.8 (0,0,0)
784 (0,0,0)
784.2 (0,0,0)
784.4 (0,0,0)
784.6 (0,0,0)
784.8 (0,0,0)
785 (0,0,0)
785.2 (0,0,0)
785.4 (0,0,0)
785.6 (0,0,0)
785.8 (0,0,0)
786 (0,0,0)
786.2 (0,0,0)
786.4 (0,0,0)
786.6 (0,0,0)
786.8 (0,0,0)
787 (0,0,0)
787.2 (0,0,0)
787.4 (0,0,0)
787.6 (0,0,0)
787.8 (0,0,0)
788 (0,0,0)
788.2 (0,0,0)
788.4 (0,0,0)
788.6 (0,0,0)
788.8 (0,0,0)
789 (0,0,0)
789.2 (0,0,0)
789.4 (0,0,0)
789.6 (0,0,0)
789.8 (0,0,0)
790 (0,0,0)
790.2 (0,0,0)
790.4 (0,0,0)
790.6 (0,0,0)
790.8 (0,0,0)
791 (0,0,0)
791.2 (0,0,0)
791.4 (0,0,0)
791.6 (0,0,0)
791.8 (0,0,0)
792 (0,0,0)
792.2 (0,0,0)
792.4 (0,0,0)
792.6 (0,0,0)
792.8 (0,0,0)
793 (0,0,0)
793.2 (0,0,0)
793.4 (0,0,0)
793.6 (0,0,0)
793.8 (0,0,0)
794 (0,0,0)
794.2 (0,0,0)
794.4 (0,0,0)
794.6 (0,0,0)
794.8 (0,0,0)
795 (0,0,0)
795.2 (0,0,0)
795.4 (0,0,0)
795.6 (0,0,0)
795.8 (0,0,0)
796 (0,0,0)
796.2 (0,0,0)
796.4 (0,0,0)
796.6 (0,0,0)
796.8 (0,0,0)
797 (0,0,0)
797.2 (0,0,0)
797.4 (0,0,0)
797.6 (0,0,0)
797.8 (0,0,0)
798 (0,0,0)
798.2 (0,0,0)
798.4 (0,0,0)
798.6 (0,0,0)
798.8 (0,0,0)
799 (0,0,0)
799.2 (0,0,0)
799.4 (0,0,0)
799.6 (0,0,0)
799.8 (0,0,0)
800 (0,0,0)
800.2 (0,0,0)
800.4 (0,0,0)
800.6 (0,0,0)
800.8 (0,0,0)
801 (0,0,0)
801.2 (0,0,0)
801.4 (0,0,0)
801.6 (0,0,0)
801.8 (0,0,0)
802 (0,0,0)
802.2 (0,0,0)
802.4 (0,0,0)
802.6 (0,0,0)
802.8 (0,0,0)
803 (0,0,0)
803.2 (0,0,0)
803.4 (0,0,0)
803.6 (0,0,0)
803.8 (0,0,0)
804 (0,0,0)
804.2 (0,0,0)
804.4 (0,0,0)
804.6 (0,0,0)
804.8 (0,0,0)
805 (0,0,0)
805.2 (0,0,0)
805.4 (0,0,0)
805.6 (0,0,0)
805.8 (0,0,0)
806 (0,0,0)
806.2 (0,0,0)
806.4 (0,0,0)
806.6 (0,0,0)
806.8 (0,0,0)
807 (0,0,0)
807.2 (0,0,0)
807.4 (0,0,0)
807.6 (0,0,0)
807.8 (0,0,0)
808 (0,0,0)
808.2 (0,0,0)
808.4 (0,0,0)
808.6 (0,0,0)
808.8 (0,0,0)
809 (0,0,0)
809.2 (0,0,0)
809.4 (0,0,0)
809.6 (0,0,0)
809.8 (0,0,0)
810 (0,0,0)
810.2 (0,0,0)
810.4 (0,0,0)
810.6 (0,0,0)
810.8 (0,0,0)
811 (0,0,0)
811.2 (0,0,0)
811.4 (0,0,0)
811.6 (0,0,0)
811.8 (0,0,0)
812 (0,0,0)
812.2 (0,0,0)
812.4 (0,0,0)
812.6 (0,0,0)
812.8 (0,0,0)
813 (0,0,0)
813.2 (0,0,0)
813.4 (0,0,0)
813.6 (0,0,0)
813.8 (0,0,0)
814 (0,0,0)
814.2 (0,0,0)
814.4 (0,0,0)
814.6 (0,0,0)
814.8 (0,0,0)
815 (0,0,0)
815.2 (0,0,0)
815.4 (0,0,0)
815.6 (0,0,0)
815.8 (0,0,0)
816 (0,0,0)
816.2 (0,0,0)
816.4 (0,0,0)
816.6 (0,0,0)
816.8 (0,0,0)
817 (0,0,0)
817.2 (0,0,0)
817.4 (0,0,0)
817.6 (0,0,0)
817.8 (0,0,0)
818 (0,0,0)
818.2 (0,0,0)
818.4 (0,0,0)
818.6 (0,0,0)
818.8 (0,0,0)
819 (0,0,0)
819.2 (0,0,0)
819.4 (0,0,0)
819.6 (0,0,0)
819.8 (0,0,0)
820 (0,0,0)
820.2 (0,0,0)
820.4 (0,0,0)
820.6 (0,0,0)
820.8 (0,0,0)
821 (0,0,0)
821.2 (0,0,0)
821.4 (0,0,0)
821.6 (0,0,0)
821.8 (0,0,0)
822 (0,0,0)
822.2 (0,0,0)
822.4 (0,0,0)
822.6 (0,0,0)
822.8 (0,0,0)
823 (0,0,0)
823.2 (0,0,0)
823.4 (0,0,0)
823.6 (0,0,0)
823.8 (0,0,0)
824 (0,0,0)
824.2 (0,0,0)
824.4 (0,0,0)
824.6 (0,0,0)
824.8 (0,0,0)
825 (0,0,0)
825.2 (0,0,0)
825.4 (0,0,0)
825.6 (0,0,0)
825.8 (0,0,0)
826 (0,0,0)
826.2 (0,0,0)
826.4 (0,0,0)
826.6 (0,0,0)
826.8 (0,0,0)
827 (0,0,0)
827.2 (0,0,0)
827.4 (0,0,0)
827.6 (0,0,0)
827.8 (0,0,0)
828 (0,0,0)
828.2 (0,0,0)
828.4 (0,0,0)
828.6 (0,0,0)
828.8 (0,0,0)
829 (0,0,0)
829.2 (0,0,0)
829.4 (0,0,0)
829.6 (0,0,0)
829.8 (0,0,0)
830 (0,0,0)
830.2 (0,0,0)
830.4 (0,0,0)
830.6 (0,0,0)
830.8 (0,0,0)
831 (0,0,0)
831.2 (0,0,0)
831.4 (0,0,0)
831.6 (0,0,0)
831.8 (0,0,0)
832 (0,0,0)
832.2 (0,0,0)
832.4 (0,0,0)
832.6 (0,0,0)
832.8 (0,0,0)
833 (0,0,0)
833.2 (0,0,0)
833.4 (0,0,0)
833.6 (0,0,0)
833.8 (0,0,0)
834 (0,0,0)
834.2 (0,0,0)
834.4 (0,0,0)
834.6 (0,0,0)
834.8 (0,0,0)
835 (0,0,0)
835.2 (0,0,0)
835.4 (0,0,0)
835.6 (0,0,0)
835.8 (0,0,0)
836 (0,0,0)
836.2 (0,0,0)
836.4 (0,0,0)
836.6 (0,0,0)
836.8 (0,0,0)
837 (0,0,0)
837.2 (0,0,0)
837.4 (0,0,0)
837.6 (0,0,0)
837.8 (0,0,0)
838 (0,0,0)
838.2 (0,0,0)
838.4 (0,0,0)
838.6 (0,0,0)
838.8 (0,0,0)
839 (0,0,0)
839.2 (0,0,0)
839.4 (0,0,0)
839.6 (0,0,0)
839.8 (0,0,0)
840 (0,0,0)
840.2 (0,0,0)
840.4 (0,0,0)
840.6 (0,0,0)
840.8 (0,0,0)
841 (0,0,0)
841.2 (0,0,0)
841.4 (0,0,0)
841.6 (0,0,0)
841.8 (0,0,0)
842 (0,0,0)
842.2 (0,0,0)
842.4 (0,0,0)
842.6 (0,0,0)
842.8 (0,0,0)
843 (0,0,0)
843.2 (0,0,0)
843.4 (0,0,0)
843.6 (0,0,0)
843.8 (0,0,0)
844 (0,0,0)
844.2 (0,0,0)
844.4 (0,0,0)
844.6 (0,0,0)
844.8 (0,0,0)
845 (0,0,0)
845.2 (0,0,0)
845.4 (0,0,0)
845.6 (0,0,0)
845.8 (0,0,0)
846 (0,0,0)
846.2 (0,0,0)
846.4 (0,0,0)
846.6 (0,0,0)
846.8 (0,0,0)
847 (0,0,0)
847.2 (0,0,0)
847.4 (0,0,0)
847.6 (0,0,0)
847.8 (0,0,0)
848 (0,0,0)
848.2 (0,0,0)
848.4 (0,0,0)
848.6 (0,0,0)
848.8 (0,0,0)
849 (0,0,0)
849.2 (0,0,0)
849.4 (0,0,0)
849.6 (0,0,0)
849.8 (0,0,0)
850 (0,0,0)
850.2 (0,0,0)
850.4 (0,0,0)
850.6 (0,0,0)
850.8 (0,0,0)
851 (0,0,0)
851.2 (0,0,0)
851.4 (0,0,0)
851.6 (0,0,0)
851.8 (0,0,0)
852 (0,0,0)
852.2 (0,0,0)
852.4 (0,0,0)
852.6 (0,0,0)
852.8 (0,0,0)
853 (0,0,0)
853.2 (0,0,0)
853.4 (0,0,0)
853.6 (0,0,0)
853.8 (0,0,0)
854 (0,0,0)
854.2 (0,0,0)
854.4 (0,0,0)
854.6 (0,0,0)
854.8 (0,0,0)
855 (0,0,0)
855.2 (0,0,0)
855.4 (0,0,0)
855.6 (0,0,0)
855.8 (0,0,0)
856 (0,0,0)
856.2 (0,0,0)
856.4 (0,0,0)
856.6 (0,0,0)
856.8 (0,0,0)
857 (0,0,0)
857.2 (0,0,0)
857.4 (0,0,0)
857.6 (0,0,0)
857.8 (0,0,0)
858 (0,0,0)
858.2 (0,0,0)
858.4 (0,0,0)
858.6 (0,0,0)
858.8 (0,0,0)
859 (0,0,0)
859.2 (0,0,0)
859.4 (0,0,0)
859.6 (0,0,0)
859.8 (0,0,0)
860 (0,0,0)
860.2 (0,0,0)
860.4 (0,0,0)
860.6 (0,0,0)
860.8 (0,0,0)
861 (0,0,0)
861.2 (0,0,0)
861.4 (0,0,0)
861.6 (0,0,0)
861.8 (0,0,0)
862 (0,0,0)
862.2 (0,0,0)
862.4 (0,0,0)
862.6 (0,0,0)
862.8 (0,0,0)
863 (0,0,0)
863.2 (0,0,0)
863.4 (0,0,0)
863.6 (0,0,0)
863.8 (0,0,0)
864 (0,0,0)
864.2 (0,0,0)
864.4 (0,0,0)
864.6 (0,0,0)
864.8 (0,0,0)
865 (0,0,0)
865.2 (0,0,0)
865.4 (0,0,0)
865.6 (0,0,0)
865.8 (0,0,0)
866 (0,0,0)
866.2 (0,0,0)
866.4 (0,0,0)
866.6 (0,0,0)
866.8 (0,0,0)
867 (0,0,0)
867.2 (0,0,0)
867.4 (0,0,0)
867.6 (0,0,0)
867.8 (0,0,0)
868 (0,0,0)
868.2 (0,0,0)
868.4 (0,0,0)
868.6 (0,0,0)
868.8 (0,0,0)
869 (0,0,0)
869.2 (0,0,0)
869.4 (0,0,0)
869.6 (0,0,0)
869.8 (0,0,0)
870 (0,0,0)
870.2 (0,0,0)
870.4 (0,0,0)
870.6 (0,0,0)
870.8 (0,0,0)
871 (0,0,0)
871.2 (0,0,0)
871.4 (0,0,0)
871.6 (0,0,0)
871.8 (0,0,0)
872 (0,0,0)
872.2 (0,0,0)
872.4 (0,0,0)
872.6 (0,0,0)
872.8 (0,0,0)
873 (0,0,0)
873.2 (0,0,0)
873.4 (0,0,0)
873.6 (0,0,0)
873.8 (0,0,0)
874 (0,0,0)
874.2 (0,0,0)
874.4 (0,0,0)
874.6 (0,0,0)
874.8 (0,0,0)
875 (0,0,0)
875.2 (0,0,0)
875.4 (0,0,0)
875.6 (0,0,0)
875.8 (0,0,0)
876 (0,0,0)
876.2 (0,0,0)
876.4 (0,0,0)
876.6 (0,0,0)
876.8 (0,0,0)
877 (0,0,0)
877.2 (0,0,0)
877.4 (0,0,0)
877.6 (0,0,0)
877.8 (0,0,0)
878 (0,0,0)
878.2 (0,0,0)
878.4 (0,0,0)
878.6 (0,0,0)
878.8 (0,0,0)
879 (0,0,0)
879.2 (0,0,0)
879.4 (0,0,0)
879.6 (0,0,0)
879.8 (0,0,0)
880 (0,0,0)
880.2 (0,0,0)
880.4 (0,0,0)
880.6 (0,0,0)
880.8 (0,0,0)
881 (0,0,0)
881.2 (0,0,0)
881.4 (0,0,0)
881.6 (0,0,0)
881.8 (0,0,0)
882 (0,0,0)
882.2 (0,0,0)
882.4 (0,0,0)
882.6 (0,0,0)
882.8 (0,0,0)
883 (0,0,0)
883.2 (0,0,0)
883.4 (0,0,0)
883.6 (0,0,0)
883.8 (0,0,0)
884 (0,0,0)
884.2 (0,0,0)
884.4 (0,0,0)
884.6 (0,0,0)
884.8 (0,0,0)
885 (0,0,0)
885.2 (0,0,0)
885.4 (0,0,0)
885.6 (0,0,0)
885.8 (0,0,0)
886 (0,0,0)
886.2 (0,0,0)
886.4 (0,0,0)
886.6 (0,0,0)
886.8 (0,0,0)
887 (0,0,0)
887.2 (0,0,0)
887.4 (0,0,0)
887.6 (0,0,0)
887.8 (0,0,0)
888 (0,0,0)
888.2 (0,0,0)
888.4 (0,0,0)
888.6 (0,0,0)
888.8 (0,0,0)
889 (0,0,0)
889.2 (0,0,0)
889.4 (0,0,0)
889.6 (0,0,0)
889.8 (0,0,0)
890 (0,0,0)
890.2 (0,0,0)
890.4 (0,0,0)
890.6 (0,0,0)
890.8 (0,0,0)
891 (0,0,0)
891.2 (0,0,0)
891.4 (0,0,0)
891.6 (0,0,0)
891.8 (0,0,0)
892 (0,0,0)
892.2 (0,0,0)
892.4 (0,0,0)
892.6 (0,0,0)
892.8 (0,0,0)
893 (0,0,0)
893.2 (0,0,0)
893.4 (0,0,0)
893.6 (0,0,0)
893.8 (0,0,0)
894 (0,0,0)
894.2 (0,0,0)
894.4 (0,0,0)
894.6 (0,0,0)
894.8 (0,0,0)
895 (0,0,0)
895.2 (0,0,0)
895.4 (0,0,0)
895.6 (0,0,0)
895.8 (0,0,0)
896 (0,0,0)
896.2 (0,0,0)
896.4 (0,0,0)
896.6 (0,0,0)
896.8 (0,0,0)
897 (0,0,0)
# Antenna 1 at (0m, -90m, -0m) (Geant4 coordinates)
494.2 (0,0,0)
494.4 (0,0,0)
494.6 (0,0,0)
494.8 (0,0,0)
495 (0,0,0)
495.2 (0,0,0)
495.4 (0,0,0)
495.6 (0,0,0)
495.8 (0,0,0)
496 (0,0,0)
496.2 (0,0,0)
496.4 (0,0,0)
496.6 (0,0,0)
496.8 (0,0,0)
497 (0,0,0)
497.2 (0,0,0)
497.4 (0,0,0)
497.6 (0,0,0)
497.8 (0,0,0)
498 (0,0,0)
498.2 (0,0,0)
498.4 (0,0,0)
498.6 (0,0,0)
498.8 (0,0,0)
499 (0,0,0)
499.2 (0,0,0)
499.4 (0,0,0)
499.6 (0,0,0)
499.8 (0,0,0)
500 (0,0,0)
500.2 (0,0,0)
500.4 (0,0,0)
500.6 (0,0,0)
500.8 (0,0,0)
501 (0,0,0)
501.2 (0,0,0)
501.4 (0,0,0)
501.6 (0,0,0)
501.8 (0,0,0)
502 (0,0,0)
502.2 (0,0,0)
502.4 (0,0,0)
502.6 (0,0,0)
502.8 (0,0,0)
503 (0,0,0)
503.2 (0,0,0)
503.4 (0,0,0)
503.6 (0,0,0)
503.8 (0,0,0)
504 (0,0,0)
504.2 (0,0,0)
504.4 (0,0,0)
504.6 (0,0,0)
504.8 (0,0,0)
505 (0,0,0)
505.2 (0,0,0)
505.4 (0,0,0)
505.6 (0,0,0)
505.8 (0,0,0)
506 (0,0,0)
506.2 (0,0,0)
506.4 (0,0,0)
506.6 (0,0,0)
506.8 (0,0,0)
507 (0,0,0)
507.2 (0,0,0)
507.4 (0,0,0)
507.6 (0,0,0)
507.8 (0,0,0)
508 (0,0,0)
508.2 (0,0,0)
508.4 (0,0,0)
508.6 (0,0,0)
508.8 (0,0,0)
509 (0,0,0)
509.2 (0,0,0)
509.4 (0,0,0)
509.6 (0,0,0)
509.8 (0,0,0)
510 (0,0,0)
510.2 (0,0,0)
510.4 (0,0,0)
510.6 (0,0,0)
510.8 (0,0,0)
511 (0,0,0)
511.2 (0,0,0)
511.4 (0,0,0)
511.6 (0,0,0)
511.8 (0,0,0)
512 (0,0,0)
512.2 (0,0,0)
512.4 (0,0,0)
512.6 (0,0,0)
512.8 (0,0,0)
513 (0,0,0)
513.2 (0,0,0)
513.4 (0,0,0)
513.6 (0,0,0)
513.8 (0,0,0)
514 (0,0,0)
514.2 (7.55712585715692e-12,3.72644517511163e-14,4.87566419945156e-12)
514.4 (1.4731302606868e-13,-1.75449736503039e-15,-3.87487135965232e-13)
514.6 (9.60760982505827e-13,1.96155180380642e-14,2.22775172634158e-12)
514.8 (-4.33369113207189e-10,5.99562693854075e-13,-3.53422798639519e-10)
515 (4.33633846142484e-10,-6.33605714592551e-13,3.36285874044664e-10)
515.2 (1.05659954942811e-13,4.73806997061002e-15,-6.70593290433835e-13)
515.4 (0,0,0)
515.6 (0,0,0)
515.8 (1.07055052788298e-15,1.55759892038273e-16,-2.79194226453722e-16)
516 (-4.6932373479897e-11,-2.96282149017755e-13,-3.03797817108044e-11)
516.2 (-3.54908817242676e-10,-4.0386058620567e-12,3.29593034772106e-10)
516.4 (-7.35855047870933e-10,3.60717794557448e-12,-7.2512079039559e-10)
516.6 (1.13564720078709e-09,1.07617687128756e-12,4.25425262224993e-10)
516.8 (0,0,0)
517 (-2.36152742374104e-15,3.78516712419589e-15,4.32034865661252e-15)
517.2 (-2.05104594858008e-13,9.78455064752267e-15,-1.02404216846449e-13)
517.4 (-5.42487678866444e-14,1.00486854014878e-14,9.64000427492295e-14)
517.6 (0,0,0)
517.8 (-1.25064290774995e-11,-1.07118999875603e-13,-6.16827576253419e-12)
518 (1.25011984803451e-11,1.07393275826225e-13,6.16580534370829e-12)
518.2 (1.76353906318154e-09,-6.05807586022475e-12,-2.34756206425555e-09)
518.4 (-2.89723282452747e-09,9.25115717620388e-12,4.06909827971899e-09)
518.6 (2.62105138205245e-10,6.71023105842827e-13,3.86889962524178e-10)
518.8 (0,0,0)
519 (2.57951420462139e-10,-1.38534569403486e-12,-2.84981436383582e-10)
519.2 (-2.57785717099297e-10,1.44503176871429e-12,2.84907367459152e-10)
519.4 (-1.9865593525857e-17,4.29003239140179e-17,-1.09757844230096e-17)
519.6 (0,0,0)
519.8 (1.34788014197214e-16,1.02996803170396e-16,4.85640394282083e-16)
520 (0,0,0)
520.2 (-8.87457278258202e-17,1.9746234095313e-17,5.0109149127214e-18)
520.4 (0,0,0)
520.6 (0,0,0)
520.8 (0,0,0)
521 (0,0,0)
521.2 (3.32291216872606e-13,1.80536959281684e-14,-3.32916087781789e-13)
521.4 (0,0,0)
521.6 (0,0,0)
521.8 (0,0,0)
522 (-1.00357120197993e-14,9.54676290090784e-15,6.00537820904027e-14)
522.2 (0,0,0)
522.4 (0,0,0)
522.6 (-2.56315292336994e-16,1.17262352559919e-17,-3.76448498996205e-16)
522.8 (9.1593339743017e-14,3.00414505937637e-15,3.59684531871388e-14)
523 (-5.22090890981884e-14,8.88178018171801e-15,-8.39474300721478e-15)
523.2 (0,0,0)
523.4 (-9.6347670783319e-16,1.73025288504715e-16,-7.21136004532946e-16)
523.6 (0,0,0)
523.8 (0,0,0)
524 (0,0,0)
524.2 (0,0,0)
524.4 (0,0,0)
524.6 (0,0,0)
524.8 (0,0,0)
525 (0,0,0)
525.2 (0,0,0)
525.4 (0,0,0)
525.6 (0,0,0)
525.8 (0,0,0)
526 (0,0,0)
526.2 (0,0,0)
526.4 (0,0,0)
526.6 (0,0,0)
526.8 (0,0,0)
527 (0,0,0)
527.2 (0,0,0)
527.4 (0,0,0)
527.6 (0,0,0)
527.8 (0,0,0)
528 (0,0,0)
528.2 (0,0,0)
528.4 (0,0,0)
528.6 (0,0,0)
528.8 (0,0,0)
529 (0,0,0)
529.2 (0,0,0)
529.4 (0,0,0)
529.6 (0,0,0)
529.8 (0,0,0)
530 (0,0,0)
530.2 (0,0,0)
530.4 (0,0,0)
530.6 (0,0,0)
530.8 (0,0,0)
531 (0,0,0)
531.2 (0,0,0)
531.4 (0,0,0)
531.6 (0,0,0)
531.8 (0,0,0)
532 (0,0,0)
532.2 (0,0,0)
532.4 (0,0,0)
532.6 (0,0,0)
532.8 (0,0,0)
533 (0,0,0)
533.2 (0,0,0)
533.4 (0,0,0)
533.6 (0,0,0)
533.8 (0,0,0)
534 (4.05697254084549e-11,1.43316646909126e-14,-2.28906451794721e-11)
534.2 (3.19350043177782e-11,-1.42288510897288e-13,-4.63396911441941e-11)
534.4 (-7.27128586589607e-11,1.50957046027449e-13,6.96801593889634e-11)
534.6 (0,0,0)
534.8 (5.43696062166416e-15,1.18897892343023e-15,2.54089662222177e-15)
535 (0,0,0)
535.2 (0,0,0)
535.4 (0,0,0)
535.6 (0,0,0)
535.8 (0,0,0)
536 (6.12363445706194e-14,7.76487961221572e-15,4.93796549599366e-14)
536.2 (0,0,0)
536.4 (0,0,0)
536.6 (0,0,0)
536.8 (0,0,0)
537 (0,0,0)
537.2 (0,0,0)
537.4 (0,0,0)
537.6 (0,0,0)
537.8 (0,0,0)
538 (0,0,0)
538.2 (0,0,0)
