# The energy threshold above which the kinetic energy of a charged particle should be to take part in the electrical field calculations is 0.1 MeV
# time (ns)	electric field (V/m)
# Antenna 0 at (0m, -90m, 10m) (Geant4 coordinates)
579.2 (1.77845846755285e-11,-6.78349711781525e-13,-6.65691770916219e-12)
579.4 (6.27533970273311e-12,2.43843256550532e-13,6.28466995060508e-12)
579.6 (2.68934202549754e-11,-1.05326651694106e-13,-1.26228027222683e-12)
579.8 (-1.49006763687379e-11,3.50741117289166e-13,-4.84028762316442e-12)
580 (7.49062409785115e-12,-2.63898657856095e-12,-3.06926332370785e-11)
580.2 (-1.97775255216907e-11,2.4095747596484e-12,3.08737829186423e-11)
580.4 (4.22669207363808e-11,-2.45368516500298e-13,-5.81715126236883e-13)
580.6 (-4.81649169756098e-11,5.64245650651548e-13,1.29238708934872e-12)
580.8 (9.75100576007248e-12,1.4768642014338e-12,1.95441556739531e-11)
581 (-5.19981592564464e-12,-1.57563003026747e-13,-1.34416720407506e-12)
581.2 (5.36598416579155e-11,-5.45513333385608e-14,2.37776149970264e-12)
581.4 (-2.67524877211522e-11,-5.75478980296491e-13,-8.65912783454859e-12)
581.6 (-3.14688621502781e-11,-1.27104413952204e-12,-1.70615235988787e-11)
581.8 (9.88118481466798e-12,5.43712222028753e-12,6.2542641092972e-11)
582 (1.62527699198908e-11,-4.91580839552466e-12,-5.6193762929723e-11)
582.2 (-2.95883040805491e-11,4.68892143590697e-12,5.15409625254164e-11)
582.4 (8.15286957756773e-12,-3.76852198336728e-12,-4.35585016563626e-11)
582.6 (4.68977243580888e-12,-1.18305091477137e-12,-1.25663271694063e-11)
582.8 (-1.80829629985057e-12,5.10134832880244e-13,5.56281353995793e-12)
583 (1.05055239322147e-12,-1.20386492855898e-12,-1.49374427573678e-11)
583.2 (4.30947425890541e-12,-1.70763752084718e-12,-1.8964007743998e-11)
583.4 (1.63486013849778e-11,1.26408226953151e-12,1.50420232684143e-11)
583.6 (5.00274342406306e-12,1.41885149431392e-12,1.61300874697103e-11)
583.8 (-4.14024087013827e-11,3.50527184523807e-12,3.67273153087286e-11)
584 (1.94245600413352e-11,-3.92533342955661e-12,-4.11202359346368e-11)
584.2 (-2.64650775391101e-12,9.25041829465524e-13,1.08692527903722e-11)
584.4 (-2.50756989060086e-11,3.81028660463074e-13,5.15502687007743e-12)
584.6 (-8.73047015064809e-12,-3.24179393234638e-12,-3.81566152760121e-11)
584.8 (5.10037954495006e-11,7.19247615596543e-13,8.13226934588872e-12)
585 (-1.89302813909435e-11,4.74666536910029e-13,3.90705753475935e-12)
585.2 (1.76779108041421e-12,1.28875248622495e-13,1.48513234357073e-12)
585.4 (-7.63764632741256e-13,-4.61786615256232e-13,-6.14973532653452e-12)
585.6 (5.61760617854618e-12,5.98713145861928e-13,7.44159527164135e-12)
585.8 (-5.45281065403185e-12,-1.19830594201443e-14,7.27957434708499e-14)
586 (-2.76120772315489e-12,4.48775215317272e-13,4.97117907352115e-12)
586.2 (7.41110800029858e-13,1.35736986462088e-13,1.44000796233888e-12)
586.4 (-1.19218410173101e-11,9.6397335682455e-13,1.08773116734882e-11)
586.6 (2.66098513486955e-11,-9.47462846984627e-13,-9.7047145715992e-12)
586.8 (-9.87411085168528e-12,-6.15096797997609e-13,-8.01562115494314e-12)
587 (1.07085258081701e-11,-3.6079449101124e-13,-4.29957203157276e-12)
587.2 (-1.16306299243083e-11,3.4211406000533e-13,4.08125091436985e-12)
587.4 (2.29446447150219e-12,6.95748268384702e-14,7.52596898981298e-13)
587.6 (-5.28230275869743e-12,-8.90362578339004e-14,-1.13444416403253e-12)
587.8 (1.93694847275761e-11,-5.49211376463198e-13,-7.49228364824589e-12)
588 (2.55192962711932e-12,-1.70767062293602e-12,-1.73104606545118e-11)
588.2 (-2.15455566853629e-11,2.80537055740492e-12,3.0245416393229e-11)
588.4 (-1.19154248010318e-12,-7.05089300448598e-13,-7.4122973043135e-12)
588.6 (5.66020759159566e-12,2.33050240410809e-15,1.49436165293171e-13)
588.8 (5.05781950713012e-12,-9.74043586136408e-13,-1.08705103264263e-11)
589 (-1.45159820241014e-12,8.70894381164978e-13,9.64578224009582e-12)
589.2 (-3.51694255047526e-12,-3.50227907136453e-14,-7.39131289282494e-13)
589.4 (5.91073428838714e-12,1.80007041277659e-13,2.41989555418034e-12)
589.6 (-2.00288725679402e-11,3.45071225180296e-14,4.8436697720238e-13)
589.8 (2.82424870545371e-12,6.84868516211836e-13,8.41353960218283e-12)
590 (6.21740215987494e-12,-5.48644940779933e-13,-7.32494452175873e-12)
590.2 (6.40463056956447e-13,1.74117055073978e-14,2.03951418375246e-13)
590.4 (-3.05778412872342e-13,7.86621498483682e-14,7.86489416974439e-13)
590.6 (2.14494564207117e-12,-2.26318298305335e-13,-2.71190228223143e-12)
590.8 (2.8618668360126e-12,5.68277919566475e-15,-6.07472834266601e-14)
591 (-1.1876800264994e-12,3.92920893175141e-14,1.43891631405564e-12)
591.2 (-1.19719943947161e-11,1.69701677861247e-13,1.88671483535136e-12)
591.4 (-7.80985935287798e-12,7.10057353097171e-13,8.92804749861213e-12)
591.6 (1.70175450356957e-11,-2.35265491399738e-13,-3.46341969440363e-12)
591.8 (8.94484411222366e-12,-7.48971610386814e-13,-1.01268645141469e-11)
592 (-9.7706945080753e-12,3.199933486944e-12,3.87434400093702e-11)
592.2 (-5.73594605925482e-12,-2.26560866367605e-12,-2.83847081897259e-11)
592.4 (-2.40156611492854e-11,-2.62853308844041e-12,-2.83868674081986e-11)
592.6 (1.03487575716655e-11,-7.64710860660658e-13,-1.58209310665104e-11)
592.8 (3.24737704653346e-11,8.56768189228045e-13,1.47142984029914e-11)
593 (-1.64583329187469e-12,7.443990377825e-13,9.40138526584625e-12)
593.2 (6.27667389013593e-12,-1.34311989809113e-13,-1.84965651967468e-12)
593.4 (-2.89855061834846e-11,7.88915285981245e-15,1.49787118216033e-12)
593.6 (3.8588574581684e-12,-5.05003934430405e-13,-5.18872111647808e-12)
593.8 (-2.2780342855962e-11,2.56294905785917e-13,2.47246346823514e-12)
594 (-3.17266412488442e-11,4.26458386181753e-12,5.40095578122422e-11)
594.2 (2.45040067517252e-11,-9.84057316146591e-12,-1.1974876194346e-10)
594.4 (3.65849003207282e-11,7.59064641274481e-12,8.77990039726205e-11)
594.6 (-3.07095662514806e-12,-1.47989999704346e-13,-1.88303768250882e-12)
594.8 (4.02477597243385e-12,-2.34181425156802e-13,-2.91396083060711e-12)
595 (5.34928972702886e-12,-6.60471346148555e-15,-6.56944783182593e-13)
595.2 (-1.69035646395001e-11,5.02997355617208e-13,6.43210286941501e-12)
595.4 (3.19953816030492e-13,-3.68178689229187e-13,-3.72758089063497e-12)
595.6 (-1.07583965071605e-11,-2.21640734557411e-12,-2.0423588819817e-11)
595.8 (2.00190171541365e-11,2.38565586274379e-12,2.24066689349441e-11)
596 (2.0172494747765e-12,-4.87049921684801e-13,-6.46667866526899e-12)
596.2 (4.16302973482223e-12,2.88778690963737e-12,3.43761255436586e-11)
596.4 (-6.49235528827318e-12,1.57536137040815e-13,-5.04500171755933e-13)
596.6 (-8.81401812363507e-12,-2.65913045990704e-12,-2.9473367108425e-11)
596.8 (1.11853927344561e-11,-3.84388710496776e-13,-4.41651863864933e-12)
597 (-2.52691759702025e-15,1.08625975173025e-16,-5.2899555711824e-17)
597.2 (-1.8988225644781e-17,8.774053121157e-18,6.20008540075258e-18)
597.4 (0,0,0)
597.6 (1.12234118482462e-15,2.71855683431949e-16,-2.21592992211047e-15)
597.8 (-8.29977660078333e-15,7.28318520554181e-17,5.18335596122843e-15)
598 (0,0,0)
598.2 (-3.62614443378345e-12,-7.71547736265939e-14,-1.6642750607476e-12)
598.4 (3.62713460763689e-12,7.71374469738388e-14,1.66255387157051e-12)
598.6 (-4.74471414617129e-18,1.53369395208979e-16,-6.68894166993304e-17)
598.8 (0,0,0)
599 (2.48102028888763e-12,1.02499002490326e-13,1.98228584126902e-12)
599.2 (-8.1816627859415e-12,2.09248938496479e-13,1.45787027459579e-12)
599.4 (2.60577390760548e-11,-9.06217129674677e-13,-1.31723011123804e-11)
599.6 (-2.09461899927622e-11,5.78714708254605e-13,9.34486525834286e-12)
599.8 (-1.53983313541263e-11,3.53603406247162e-12,4.35115019373854e-11)
600 (5.81658920410375e-12,-3.72412177983969e-12,-4.84780165158216e-11)
600.2 (9.71955771501312e-12,1.6779201605592e-13,4.54859495203466e-12)
600.4 (4.62905882762551e-13,5.34929157512469e-14,8.25229077403104e-13)
600.6 (0,0,0)
600.8 (-4.96053584019394e-12,3.68824786786013e-13,3.72411983386663e-12)
601 (4.94198965100165e-12,-3.50030570978641e-13,-3.50116850117124e-12)
601.2 (2.09479372943238e-13,-2.72902140518784e-14,-4.03688568822826e-13)
601.4 (-7.25722731184432e-12,5.29170372348835e-13,7.21845075306145e-12)
601.6 (7.48222531963116e-12,7.75510839871199e-14,9.88801256732276e-13)
601.8 (-2.63293942473084e-12,-4.20319127121089e-13,-5.70461765768213e-12)
602 (-3.60716650039476e-12,-9.12374819422312e-14,5.05954976054071e-13)
602.2 (2.08476531110244e-12,1.20788149535548e-12,1.61760560032283e-11)
602.4 (1.64223688339641e-12,-1.68420922570518e-12,-2.37035044325313e-11)
602.6 (4.09785102372631e-13,-1.21558844557756e-14,-2.03457775831986e-13)
602.8 (-3.18599123949614e-12,1.89420098768908e-13,2.2143715734943e-12)
603 (1.7551285426442e-12,-1.32230878277552e-13,-1.68293976280799e-12)
603.2 (2.24861841056213e-12,-2.57603744829448e-13,-3.01541309010412e-12)
603.4 (3.77046936434133e-13,1.82150939098812e-13,2.26084915480841e-12)
603.6 (3.35434823923308e-11,-2.22755770909666e-12,-3.00479937089379e-11)
603.8 (-3.89644336045065e-11,2.60743733623699e-12,3.30951220669064e-11)
604 (-1.7939834368194e-12,6.01119360658865e-14,8.44676483250109e-13)
604.2 (1.17624479571174e-12,2.38780634160714e-13,2.80478975610109e-12)
604.4 (-1.74398911911974e-12,3.14168336233262e-13,3.82124851807621e-12)
604.6 (-8.54307483731963e-12,9.78222619833268e-13,1.23649204344076e-11)
604.8 (1.68034003950671e-11,-1.35662770610726e-12,-1.74908964391857e-11)
605 (0,0,0)
605.2 (7.30505930464766e-12,3.95947631728997e-13,4.27612991393151e-12)
605.4 (-7.31194652021506e-12,-3.93142638906052e-13,-4.28379837602964e-12)
605.6 (1.38445547989207e-11,-1.12278258222191e-12,-1.30830279236295e-11)
605.8 (-1.38384120911149e-11,1.12670593026102e-12,1.30886398015462e-11)
606 (0,0,0)
606.2 (9.159466971854e-17,7.70230150601177e-17,2.90062627630078e-16)
606.4 (0,0,0)
606.6 (0,0,0)
606.8 (-1.42409531969268e-15,8.61816081389742e-17,-3.34692157601343e-15)
607 (0,0,0)
607.2 (0,0,0)
607.4 (-9.95808287580655e-12,4.65653352925977e-13,4.84941355962638e-12)
607.6 (1.00530007785809e-11,-1.96539396202902e-13,-1.94471994465844e-12)
607.8 (2.85722722078863e-12,5.04530568483437e-14,6.34090585097233e-13)
608 (3.01415168722775e-12,3.13271102091712e-13,3.79368397222122e-12)
608.2 (-2.15306362737071e-11,-8.31391604715567e-13,-1.04792674572766e-11)
608.4 (-6.5646792258841e-12,1.77670776928546e-13,2.88321689248163e-12)
608.6 (1.86939533276612e-11,3.82612772677906e-13,4.90198149302864e-12)
608.8 (-1.73160858697515e-12,1.64295516328869e-13,2.34383776251369e-12)
609 (-1.24887691167711e-12,-9.92672929802078e-14,-1.02053684661909e-12)
609.2 (-5.21764977784987e-12,3.91320869488527e-13,5.2025852544307e-12)
609.4 (-1.45634627492352e-12,6.48057958665891e-13,8.04929954672921e-12)
609.6 (1.40787335377796e-11,-1.02005986360892e-13,-2.70563267081468e-12)
609.8 (-3.47892870631253e-12,-1.10560346430167e-12,-1.33938443930771e-11)
610 (6.43841033603051e-13,-9.07948486860431e-14,-1.2215176091319e-12)
610.2 (-1.69555988059647e-12,-9.05097073586209e-14,-1.18420836146619e-12)
610.4 (-1.61914021382481e-11,-2.5956190130379e-13,-3.1997828337292e-12)
610.6 (1.66911286884162e-11,6.15020618101812e-13,7.89555620418961e-12)
610.8 (2.29322969038828e-11,9.61602830743337e-13,8.16000214648828e-12)
611 (-2.10385395077322e-11,-1.25607928694324e-12,-1.21171727473749e-11)
611.2 (2.81965138540096e-12,4.3174462652251e-13,5.71825893026667e-12)
611.4 (-7.61373387418111e-12,-2.50765721691459e-13,-3.23011831646422e-12)
611.6 (6.04971891262875e-12,-2.64638309249439e-13,-3.67982320994439e-12)
611.8 (0,0,0)
612 (-6.01581662663303e-17,1.03010789515861e-16,8.84649533158077e-17)
612.2 (0,0,0)
612.4 (-6.43114550323118e-12,1.66534921722063e-12,2.26320006518835e-11)
612.6 (6.43330784313824e-12,-1.66321019921518e-12,-2.2628745492145e-11)
612.8 (0,0,0)
613 (-1.38635395991131e-17,4.30925972414192e-18,1.12717767797374e-17)
613.2 (0,0,0)
613.4 (0,0,0)
613.6 (2.82848143101854e-15,-1.40084424800369e-17,-6.15203397427194e-15)
613.8 (0,0,0)
614 (-7.72394536910981e-13,1.49270568653081e-13,2.01951779338708e-12)
614.2 (8.64569962521627e-13,-1.30487460703959e-14,-2.83178972825029e-13)
614.4 (5.55202971522177e-14,5.88673519039808e-13,7.55794988745844e-12)
614.6 (-9.41394825734133e-13,-5.56153948027898e-13,-7.05789908631272e-12)
614.8 (6.74127809487254e-12,2.59728755846363e-13,2.33803039706239e-12)
615 (-5.01498709610834e-12,4.49454179681268e-14,1.32132426307985e-12)
615.2 (1.99141248719603e-12,4.05489106898725e-13,4.95524786612668e-12)
615.4 (9.67717664709565e-13,-1.69305698637107e-12,-2.20210403841033e-11)
615.6 (-3.92034582830355e-12,8.14821116438093e-13,1.10189637104017e-11)
615.8 (0,0,0)
616 (-5.12834507232563e-12,-2.14331764071914e-12,-2.23441042904356e-11)
616.2 (5.12571694893521e-12,2.14679045629025e-12,2.23624219252382e-11)
616.4 (0,0,0)
616.6 (0,0,0)
616.8 (0,0,0)
617 (0,0,0)
617.2 (0,0,0)
617.4 (0,0,0)
617.6 (0,0,0)
617.8 (0,0,0)
618 (8.76605257012524e-17,-8.14864421067189e-18,-6.1060321626945e-16)
618.2 (0,0,0)
618.4 (0,0,0)
618.6 (-9.55483414174624e-17,4.26812108029544e-17,-4.1110543188817e-17)
618.8 (2.98968795334012e-16,-6.61923165371917e-20,-2.80888785023807e-15)
619 (2.95580253287989e-12,-9.3653526888201e-14,-1.35837699316055e-12)
619.2 (3.69223880580513e-12,-5.9633200344647e-13,-7.92733721827011e-12)
619.4 (-5.75104379543251e-12,4.79066377589505e-13,6.57618042607153e-12)
619.6 (7.77975612210024e-13,-1.64110019831679e-13,-2.28515843323164e-12)
619.8 (-4.57927355790937e-12,9.71600896508954e-13,1.26960247249771e-11)
620 (1.09303649490033e-11,-6.07542063101545e-13,-8.62778317712459e-12)
620.2 (1.45000870225936e-12,-1.14109263809907e-13,-1.60232284219208e-12)
620.4 (5.50978368154806e-12,3.71170722034528e-13,4.12655990597065e-12)
620.6 (-4.56280859136617e-12,-1.82540585845154e-13,-1.85190045221853e-12)
620.8 (3.8328942017884e-13,-2.41942092395927e-13,-3.12197166141975e-12)
621 (-1.19780064406111e-11,-5.98418376534408e-14,6.65799281096477e-13)
621.2 (3.84492289764271e-12,3.22644715884507e-13,3.699905651387e-12)
621.4 (1.75191445320508e-12,-6.28611231644442e-14,-9.52307732087246e-13)
621.6 (-2.71547932188515e-12,-9.78785747782883e-15,-3.11367176952895e-14)
621.8 (-8.67304096962483e-12,6.84885799828645e-13,9.4639031942942e-12)
622 (5.00980909380664e-12,-9.75029135556944e-13,-1.28721255622287e-11)
622.2 (-2.05663385181807e-12,-2.73098171285641e-14,-2.17024703817177e-13)
622.4 (3.95311363683543e-12,-2.94398428185049e-13,-4.12992463567274e-12)
622.6 (1.95694837517878e-12,-1.87488388235045e-13,-2.60248995340901e-12)
622.8 (8.96081401005043e-13,-1.33138840430393e-13,-1.82120492951822e-12)
623 (-1.1170173465573e-11,1.9675075113055e-13,3.38932290251845e-12)
623.2 (7.38166958596501e-12,-4.10738874639977e-13,-5.85072303861624e-12)
623.4 (-5.49093626699254e-12,9.17049207668953e-13,1.25172538610971e-11)
623.6 (-3.55220237412603e-13,-9.17414424067895e-15,1.04944958843733e-12)
623.8 (6.85678311629137e-12,2.32657271494167e-13,1.3156792382287e-12)
624 (0,0,0)
624.2 (0,0,0)
624.4 (0,0,0)
624.6 (0,0,0)
624.8 (0,0,0)
625 (0,0,0)
625.2 (2.18375799126779e-17,9.72120126682194e-18,2.80005783434454e-17)
625.4 (3.52206859896087e-16,7.81187493185452e-17,1.5474729084549e-16)
625.6 (0,0,0)
625.8 (0,0,0)
626 (0,0,0)
626.2 (-8.9964927959332e-15,1.91497756012434e-15,-1.63064525679109e-14)
626.4 (0,0,0)
626.6 (0,0,0)
626.8 (0,0,0)
627 (2.17998811447588e-12,-4.48225199135872e-13,-6.03705342454275e-12)
627.2 (-2.18001832448612e-12,4.48197442777793e-13,6.03600430067197e-12)
627.4 (0,0,0)
627.6 (-2.78881615744706e-16,7.90373984842939e-17,2.10543125080643e-16)
627.8 (0,0,0)
628 (0,0,0)
628.2 (0,0,0)
628.4 (0,0,0)
628.6 (-2.85816122177528e-16,6.42294044271699e-17,1.70368276917031e-16)
628.8 (0,0,0)
629 (0,0,0)
629.2 (-6.47592440873674e-12,1.79209314940619e-13,4.58407013171274e-12)
629.4 (-2.21459189712386e-12,-1.81919080377335e-13,-1.66796939643316e-12)
629.6 (2.91164170442215e-12,3.92950389900263e-14,-4.77200977272042e-13)
629.8 (5.75809288522741e-12,-3.19749083163473e-14,-2.46180417560817e-12)
630 (0,0,0)
630.2 (-9.4366775610369e-12,-1.82912143628467e-13,8.02047814897335e-13)
630.4 (9.43769388176578e-12,1.83030384398888e-13,-8.02057296797052e-13)
630.6 (0,0,0)
630.8 (0,0,0)
631 (0,0,0)
631.2 (0,0,0)
631.4 (0,0,0)
631.6 (0,0,0)
631.8 (0,0,0)
632 (0,0,0)
632.2 (0,0,0)
632.4 (0,0,0)
632.6 (0,0,0)
632.8 (2.54314810420338e-15,1.14741245168423e-15,2.11722630661546e-15)
633 (0,0,0)
633.2 (0,0,0)
633.4 (0,0,0)
633.6 (0,0,0)
633.8 (0,0,0)
634 (0,0,0)
634.2 (0,0,0)
634.4 (1.05593142171275e-12,-1.88710195598921e-13,-2.45566576240384e-12)
634.6 (1.9650166710913e-12,5.30305069607182e-13,7.27858608538019e-12)
634.8 (-2.99267849792071e-12,-3.38098561082104e-13,-4.7952498829324e-12)
635 (0,0,0)
635.2 (0,0,0)
635.4 (0,0,0)
635.6 (0,0,0)
635.8 (0,0,0)
636 (-1.45186046458184e-14,-1.29681797646595e-15,-4.03958183743089e-14)
636.2 (0,0,0)
636.4 (0,0,0)
636.6 (-6.09486571097743e-16,1.7310002780853e-15,1.42264655054666e-14)
636.8 (0,0,0)
637 (0,0,0)
637.2 (0,0,0)
637.4 (0,0,0)
637.6 (0,0,0)
637.8 (0,0,0)
638 (0,0,0)
638.2 (0,0,0)
638.4 (0,0,0)
638.6 (0,0,0)
638.8 (0,0,0)
639 (0,0,0)
639.2 (0,0,0)
639.4 (0,0,0)
639.6 (0,0,0)
639.8 (0,0,0)
640 (0,0,0)
640.2 (0,0,0)
640.4 (0,0,0)
640.6 (0,0,0)
640.8 (0,0,0)
641 (0,0,0)
641.2 (0,0,0)
641.4 (0,0,0)
641.6 (0,0,0)
641.8 (0,0,0)
642 (0,0,0)
642.2 (0,0,0)
642.4 (0,0,0)
642.6 (0,0,0)
642.8 (0,0,0)
643 (0,0,0)
643.2 (0,0,0)
643.4 (0,0,0)
643.6 (0,0,0)
643.8 (0,0,0)
644 (0,0,0)
644.2 (0,0,0)
644.4 (0,0,0)
644.6 (0,0,0)
644.8 (0,0,0)
645 (0,0,0)
645.2 (0,0,0)
645.4 (0,0,0)
645.6 (0,0,0)
645.8 (0,0,0)
646 (0,0,0)
646.2 (0,0,0)
646.4 (0,0,0)
646.6 (0,0,0)
646.8 (0,0,0)
647 (0,0,0)
647.2 (0,0,0)
647.4 (0,0,0)
647.6 (0,0,0)
647.8 (0,0,0)
648 (0,0,0)
648.2 (0,0,0)
648.4 (0,0,0)
648.6 (0,0,0)
648.8 (0,0,0)
649 (0,0,0)
649.2 (0,0,0)
649.4 (0,0,0)
649.6 (0,0,0)
649.8 (0,0,0)
650 (0,0,0)
650.2 (0,0,0)
650.4 (0,0,0)
650.6 (0,0,0)
650.8 (0,0,0)
651 (0,0,0)
651.2 (0,0,0)
651.4 (0,0,0)
651.6 (0,0,0)
651.8 (0,0,0)
652 (0,0,0)
652.2 (0,0,0)
652.4 (0,0,0)
652.6 (0,0,0)
652.8 (0,0,0)
653 (0,0,0)
653.2 (0,0,0)
653.4 (0,0,0)
653.6 (0,0,0)
653.8 (0,0,0)
654 (0,0,0)
654.2 (0,0,0)
654.4 (0,0,0)
654.6 (0,0,0)
654.8 (0,0,0)
655 (0,0,0)
655.2 (0,0,0)
655.4 (0,0,0)
655.6 (0,0,0)
655.8 (0,0,0)
656 (0,0,0)
656.2 (0,0,0)
656.4 (0,0,0)
656.6 (0,0,0)
656.8 (0,0,0)
657 (0,0,0)
657.2 (0,0,0)
657.4 (0,0,0)
657.6 (0,0,0)
657.8 (0,0,0)
658 (0,0,0)
658.2 (0,0,0)
658.4 (0,0,0)
658.6 (0,0,0)
658.8 (0,0,0)
659 (0,0,0)
659.2 (0,0,0)
659.4 (0,0,0)
659.6 (0,0,0)
659.8 (0,0,0)
660 (0,0,0)
660.2 (0,0,0)
660.4 (0,0,0)
660.6 (0,0,0)
660.8 (0,0,0)
661 (0,0,0)
661.2 (0,0,0)
661.4 (0,0,0)
661.6 (0,0,0)
661.8 (0,0,0)
662 (0,0,0)
662.2 (0,0,0)
662.4 (0,0,0)
662.6 (0,0,0)
662.8 (0,0,0)
663 (0,0,0)
663.2 (0,0,0)
663.4 (0,0,0)
663.6 (0,0,0)
663.8 (0,0,0)
664 (0,0,0)
664.2 (0,0,0)
664.4 (0,0,0)
664.6 (0,0,0)
664.8 (0,0,0)
665 (0,0,0)
665.2 (0,0,0)
665.4 (0,0,0)
665.6 (0,0,0)
665.8 (0,0,0)
666 (0,0,0)
666.2 (0,0,0)
666.4 (0,0,0)
666.6 (0,0,0)
666.8 (0,0,0)
667 (0,0,0)
667.2 (0,0,0)
667.4 (0,0,0)
667.6 (0,0,0)
667.8 (0,0,0)
668 (0,0,0)
668.2 (0,0,0)
668.4 (0,0,0)
668.6 (0,0,0)
668.8 (0,0,0)
669 (0,0,0)
669.2 (0,0,0)
669.4 (0,0,0)
669.6 (0,0,0)
669.8 (0,0,0)
670 (0,0,0)
670.2 (0,0,0)
670.4 (0,0,0)
670.6 (0,0,0)
670.8 (0,0,0)
671 (0,0,0)
671.2 (0,0,0)
671.4 (0,0,0)
671.6 (0,0,0)
671.8 (0,0,0)
672 (0,0,0)
672.2 (0,0,0)
672.4 (0,0,0)
672.6 (0,0,0)
672.8 (0,0,0)
673 (0,0,0)
673.2 (0,0,0)
673.4 (0,0,0)
673.6 (0,0,0)
673.8 (0,0,0)
674 (0,0,0)
674.2 (0,0,0)
674.4 (0,0,0)
674.6 (0,0,0)
674.8 (0,0,0)
675 (0,0,0)
675.2 (0,0,0)
675.4 (0,0,0)
675.6 (0,0,0)
675.8 (0,0,0)
676 (0,0,0)
676.2 (0,0,0)
676.4 (0,0,0)
676.6 (0,0,0)
676.8 (0,0,0)
677 (0,0,0)
677.2 (0,0,0)
677.4 (0,0,0)
677.6 (0,0,0)
677.8 (0,0,0)
678 (0,0,0)
678.2 (0,0,0)
678.4 (0,0,0)
678.6 (0,0,0)
678.8 (0,0,0)
679 (0,0,0)
679.2 (0,0,0)
679.4 (0,0,0)
679.6 (0,0,0)
679.8 (0,0,0)
680 (0,0,0)
680.2 (0,0,0)
680.4 (0,0,0)
680.6 (0,0,0)
680.8 (0,0,0)
681 (0,0,0)
681.2 (0,0,0)
681.4 (0,0,0)
681.6 (0,0,0)
681.8 (0,0,0)
682 (0,0,0)
682.2 (0,0,0)
682.4 (0,0,0)
682.6 (0,0,0)
682.8 (0,0,0)
683 (0,0,0)
683.2 (0,0,0)
683.4 (0,0,0)
683.6 (0,0,0)
683.8 (0,0,0)
684 (0,0,0)
684.2 (0,0,0)
684.4 (0,0,0)
684.6 (0,0,0)
684.8 (0,0,0)
685 (0,0,0)
685.2 (0,0,0)
685.4 (0,0,0)
685.6 (0,0,0)
685.8 (0,0,0)
686 (0,0,0)
686.2 (0,0,0)
686.4 (0,0,0)
686.6 (0,0,0)
686.8 (0,0,0)
687 (0,0,0)
687.2 (0,0,0)
687.4 (0,0,0)
687.6 (0,0,0)
687.8 (0,0,0)
688 (0,0,0)
688.2 (0,0,0)
688.4 (0,0,0)
688.6 (0,0,0)
688.8 (0,0,0)
689 (0,0,0)
689.2 (0,0,0)
689.4 (0,0,0)
689.6 (0,0,0)
689.8 (0,0,0)
690 (0,0,0)
690.2 (0,0,0)
690.4 (0,0,0)
690.6 (0,0,0)
690.8 (0,0,0)
691 (0,0,0)
691.2 (0,0,0)
691.4 (0,0,0)
691.6 (0,0,0)
691.8 (0,0,0)
692 (0,0,0)
692.2 (0,0,0)
692.4 (0,0,0)
692.6 (0,0,0)
692.8 (0,0,0)
693 (0,0,0)
693.2 (0,0,0)
693.4 (0,0,0)
693.6 (0,0,0)
693.8 (0,0,0)
694 (0,0,0)
694.2 (0,0,0)
694.4 (0,0,0)
694.6 (0,0,0)
694.8 (0,0,0)
695 (0,0,0)
695.2 (0,0,0)
695.4 (0,0,0)
695.6 (0,0,0)
695.8 (0,0,0)
696 (0,0,0)
696.2 (0,0,0)
696.4 (0,0,0)
696.6 (0,0,0)
696.8 (0,0,0)
697 (0,0,0)
697.2 (0,0,0)
697.4 (0,0,0)
697.6 (0,0,0)
697.8 (0,0,0)
698 (0,0,0)
698.2 (0,0,0)
698.4 (0,0,0)
698.6 (0,0,0)
698.8 (0,0,0)
699 (0,0,0)
699.2 (0,0,0)
699.4 (0,0,0)
699.6 (0,0,0)
699.8 (0,0,0)
700 (0,0,0)
700.2 (0,0,0)
700.4 (0,0,0)
700.6 (0,0,0)
700.8 (0,0,0)
701 (0,0,0)
701.2 (0,0,0)
701.4 (0,0,0)
701.6 (0,0,0)
701.8 (0,0,0)
702 (0,0,0)
702.2 (0,0,0)
702.4 (0,0,0)
702.6 (0,0,0)
702.8 (0,0,0)
703 (0,0,0)
703.2 (0,0,0)
703.4 (0,0,0)
703.6 (0,0,0)
703.8 (0,0,0)
704 (0,0,0)
704.2 (0,0,0)
704.4 (0,0,0)
704.6 (0,0,0)
704.8 (0,0,0)
705 (0,0,0)
705.2 (0,0,0)
705.4 (0,0,0)
705.6 (0,0,0)
705.8 (0,0,0)
706 (0,0,0)
706.2 (0,0,0)
706.4 (0,0,0)
706.6 (0,0,0)
706.8 (0,0,0)
707 (0,0,0)
707.2 (0,0,0)
707.4 (0,0,0)
707.6 (0,0,0)
707.8 (0,0,0)
708 (0,0,0)
708.2 (0,0,0)
708.4 (0,0,0)
708.6 (0,0,0)
708.8 (0,0,0)
709 (0,0,0)
709.2 (0,0,0)
709.4 (0,0,0)
709.6 (0,0,0)
709.8 (0,0,0)
710 (0,0,0)
710.2 (0,0,0)
710.4 (0,0,0)
710.6 (0,0,0)
710.8 (0,0,0)
711 (0,0,0)
711.2 (0,0,0)
711.4 (0,0,0)
711.6 (0,0,0)
711.8 (0,0,0)
712 (0,0,0)
712.2 (0,0,0)
712.4 (0,0,0)
712.6 (0,0,0)
712.8 (0,0,0)
